9_17	GUT_GENOME065719_9	21834	22433	+
9_18	GUT_GENOME065719_9	22525	24189	-
9_19	GUT_GENOME065719_9	24250	25917	-
9_20	GUT_GENOME065719_9	26093	27340	-
9_21	GUT_GENOME065719_9	27359	28570	-
9_22	GUT_GENOME065719_9	28824	29327	+
9_23	GUT_GENOME065719_9	29328	30002	+
9_24	GUT_GENOME065719_9	30211	33543	-
9_25	GUT_GENOME065719_9	33675	33800	-
9_26	GUT_GENOME065719_9	33940	36198	+
9_27	GUT_GENOME065719_9	36218	37564	+
9_28	GUT_GENOME065719_9	37677	39116	+
9_29	GUT_GENOME065719_9	39172	40050	-
9_30	GUT_GENOME065719_9	40248	41777	+
9_31	GUT_GENOME065719_9	41777	42895	+
9_32	GUT_GENOME065719_9	42937	43995	+
9_33	GUT_GENOME065719_9	44127	46493	+
9_34	GUT_GENOME065719_9	46713	46850	+
9_35	GUT_GENOME065719_9	46947	49193	+
9_36	GUT_GENOME065719_9	49355	49573	+
9_37	GUT_GENOME065719_9	49576	49680	+
9_38	GUT_GENOME065719_9	49677	50408	+
9_39	GUT_GENOME065719_9	50415	50534	+
9_40	GUT_GENOME065719_9	50534	51355	+
10_1	GUT_GENOME065719_10	2	133	-
10_2	GUT_GENOME065719_10	448	639	-
10_3	GUT_GENOME065719_10	769	2121	-
10_4	GUT_GENOME065719_10	2118	2345	-
10_5	GUT_GENOME065719_10	2466	5276	-
10_6	GUT_GENOME065719_10	5330	6454	-
10_7	GUT_GENOME065719_10	6545	7411	-
10_8	GUT_GENOME065719_10	7401	8909	-
10_9	GUT_GENOME065719_10	8906	10417	-
10_10	GUT_GENOME065719_10	10419	11936	-
10_11	GUT_GENOME065719_10	11964	12404	-
10_12	GUT_GENOME065719_10	12413	12985	-
10_13	GUT_GENOME065719_10	12948	13574	-
10_14	GUT_GENOME065719_10	13974	15869	-
10_15	GUT_GENOME065719_10	15866	16123	-
10_16	GUT_GENOME065719_10	16130	17884	-
10_17	GUT_GENOME065719_10	17986	18411	-
10_18	GUT_GENOME065719_10	18424	18873	-
10_19	GUT_GENOME065719_10	18892	19758	-
10_20	GUT_GENOME065719_10	19800	20042	-
10_21	GUT_GENOME065719_10	20070	21197	-
10_22	GUT_GENOME065719_10	21229	22458	-
10_23	GUT_GENOME065719_10	22480	23211	-
10_24	GUT_GENOME065719_10	23596	23847	+
10_25	GUT_GENOME065719_10	24241	24345	-
10_26	GUT_GENOME065719_10	24411	24731	-
10_27	GUT_GENOME065719_10	26120	26608	-
10_28	GUT_GENOME065719_10	26610	26723	+
10_29	GUT_GENOME065719_10	26883	27263	+
10_30	GUT_GENOME065719_10	27260	27691	+
10_31	GUT_GENOME065719_10	28354	28887	-
10_32	GUT_GENOME065719_10	28905	29033	+
10_33	GUT_GENOME065719_10	29484	30269	+
10_34	GUT_GENOME065719_10	30256	33474	+
10_35	GUT_GENOME065719_10	33505	34605	+
10_36	GUT_GENOME065719_10	34641	36881	+
10_37	GUT_GENOME065719_10	36878	37114	+
10_38	GUT_GENOME065719_10	37111	39246	+
10_39	GUT_GENOME065719_10	39249	39851	+
10_40	GUT_GENOME065719_10	39873	42125	+
10_41	GUT_GENOME065719_10	42518	42748	-
10_42	GUT_GENOME065719_10	42869	43108	-
10_43	GUT_GENOME065719_10	43281	43832	-
10_44	GUT_GENOME065719_10	43835	43987	-
10_45	GUT_GENOME065719_10	44275	44817	+
10_46	GUT_GENOME065719_10	44769	45983	+
10_47	GUT_GENOME065719_10	46305	47678	-
11_1	GUT_GENOME065719_11	1	780	+
11_2	GUT_GENOME065719_11	962	3307	+
11_3	GUT_GENOME065719_11	3541	4053	+
11_4	GUT_GENOME065719_11	4268	4666	+
11_5	GUT_GENOME065719_11	4816	5646	-
11_6	GUT_GENOME065719_11	5771	7465	-
11_7	GUT_GENOME065719_11	7520	8659	-
11_8	GUT_GENOME065719_11	8773	10092	-
11_9	GUT_GENOME065719_11	10312	10629	-
11_10	GUT_GENOME065719_11	10682	13081	+
11_11	GUT_GENOME065719_11	13306	14871	+
11_12	GUT_GENOME065719_11	14896	15045	+
11_13	GUT_GENOME065719_11	15056	15481	+
11_14	GUT_GENOME065719_11	15776	16084	-
11_15	GUT_GENOME065719_11	16391	18826	+
11_16	GUT_GENOME065719_11	18857	20164	+
11_17	GUT_GENOME065719_11	20212	21513	+
11_18	GUT_GENOME065719_11	21906	23153	+
11_19	GUT_GENOME065719_11	23335	25026	+
11_20	GUT_GENOME065719_11	25186	26247	+
11_21	GUT_GENOME065719_11	26321	26797	+
11_22	GUT_GENOME065719_11	26805	27953	+
11_23	GUT_GENOME065719_11	28108	28947	-
11_24	GUT_GENOME065719_11	29053	30216	+
11_25	GUT_GENOME065719_11	30265	30798	+
11_26	GUT_GENOME065719_11	31131	31739	+
11_27	GUT_GENOME065719_11	31747	32460	+
11_28	GUT_GENOME065719_11	32492	33271	+
11_29	GUT_GENOME065719_11	33290	33415	+
11_30	GUT_GENOME065719_11	33431	34078	+
11_31	GUT_GENOME065719_11	34130	34846	+
11_32	GUT_GENOME065719_11	34941	36260	+
11_33	GUT_GENOME065719_11	36400	37557	+
11_34	GUT_GENOME065719_11	37596	38804	+
11_35	GUT_GENOME065719_11	39029	39802	+
11_36	GUT_GENOME065719_11	40119	41513	-
11_37	GUT_GENOME065719_11	41566	44397	-
11_38	GUT_GENOME065719_11	44541	45227	-
12_1	GUT_GENOME065719_12	2	910	+
12_2	GUT_GENOME065719_12	900	1589	+
12_3	GUT_GENOME065719_12	1695	1880	+
12_4	GUT_GENOME065719_12	1925	2053	+
12_5	GUT_GENOME065719_12	2068	2274	+
12_6	GUT_GENOME065719_12	2761	3765	+
12_7	GUT_GENOME065719_12	4088	4342	+
12_8	GUT_GENOME065719_12	4339	4890	-
12_9	GUT_GENOME065719_12	4931	5065	-
12_10	GUT_GENOME065719_12	5179	5568	-
12_11	GUT_GENOME065719_12	5937	6458	+
12_12	GUT_GENOME065719_12	6491	7108	+
12_13	GUT_GENOME065719_12	7101	7619	+
12_14	GUT_GENOME065719_12	7609	9519	+
12_15	GUT_GENOME065719_12	9860	12604	+
12_16	GUT_GENOME065719_12	12946	13338	+
12_17	GUT_GENOME065719_12	13413	13985	+
12_18	GUT_GENOME065719_12	14121	14330	+
12_19	GUT_GENOME065719_12	14709	16148	+
12_20	GUT_GENOME065719_12	16154	17167	+
12_21	GUT_GENOME065719_12	17174	18412	+
12_22	GUT_GENOME065719_12	18412	19467	+
12_23	GUT_GENOME065719_12	19478	20419	+
12_24	GUT_GENOME065719_12	20431	21330	+
12_25	GUT_GENOME065719_12	21338	22345	+
12_26	GUT_GENOME065719_12	22432	22599	+
12_27	GUT_GENOME065719_12	23026	24864	+
12_28	GUT_GENOME065719_12	24851	25888	+
12_29	GUT_GENOME065719_12	25914	26906	+
12_30	GUT_GENOME065719_12	26957	28105	+
12_31	GUT_GENOME065719_12	28192	28557	+
12_32	GUT_GENOME065719_12	28805	30427	+
12_33	GUT_GENOME065719_12	30608	31597	+
12_34	GUT_GENOME065719_12	31607	32356	+
12_35	GUT_GENOME065719_12	32364	33575	+
12_36	GUT_GENOME065719_12	33556	34488	+
12_37	GUT_GENOME065719_12	34485	35699	+
12_38	GUT_GENOME065719_12	35696	35980	+
12_39	GUT_GENOME065719_12	36119	37357	+
12_40	GUT_GENOME065719_12	37354	37989	+
12_41	GUT_GENOME065719_12	38143	39165	+
12_42	GUT_GENOME065719_12	39162	39311	+
12_43	GUT_GENOME065719_12	39550	40419	+
12_44	GUT_GENOME065719_12	40426	41655	+
12_45	GUT_GENOME065719_12	42176	42427	+
12_46	GUT_GENOME065719_12	42429	42695	+
12_47	GUT_GENOME065719_12	43269	43424	+
12_48	GUT_GENOME065719_12	43434	44024	+
13_1	GUT_GENOME065719_13	3	320	+
13_2	GUT_GENOME065719_13	579	785	+
13_3	GUT_GENOME065719_13	798	1115	+
13_4	GUT_GENOME065719_13	1139	2080	+
13_5	GUT_GENOME065719_13	2214	3677	-
13_6	GUT_GENOME065719_13	3806	4174	+
13_7	GUT_GENOME065719_13	4292	5575	+
13_8	GUT_GENOME065719_13	5629	7791	+
13_9	GUT_GENOME065719_13	7906	10152	+
13_10	GUT_GENOME065719_13	10390	10491	+
13_11	GUT_GENOME065719_13	10606	10968	-
13_12	GUT_GENOME065719_13	11056	11199	-
13_13	GUT_GENOME065719_13	11619	11894	+
13_14	GUT_GENOME065719_13	12050	12661	+
13_15	GUT_GENOME065719_13	12726	13841	+
13_16	GUT_GENOME065719_13	13976	15526	-
13_17	GUT_GENOME065719_13	15863	16738	+
13_18	GUT_GENOME065719_13	16844	17518	-
13_19	GUT_GENOME065719_13	17668	19044	-
13_20	GUT_GENOME065719_13	19060	19821	-
13_21	GUT_GENOME065719_13	19846	21210	-
13_22	GUT_GENOME065719_13	21362	22072	+
13_23	GUT_GENOME065719_13	22238	25075	+
13_24	GUT_GENOME065719_13	25115	25300	+
13_25	GUT_GENOME065719_13	25460	26389	+
13_26	GUT_GENOME065719_13	26487	28241	+
13_27	GUT_GENOME065719_13	28295	29857	-
13_28	GUT_GENOME065719_13	30268	31317	+
13_29	GUT_GENOME065719_13	31322	32386	+
13_30	GUT_GENOME065719_13	32397	33938	+
13_31	GUT_GENOME065719_13	34151	35299	+
13_32	GUT_GENOME065719_13	35304	36113	+
13_33	GUT_GENOME065719_13	36100	36924	+
13_34	GUT_GENOME065719_13	36943	37740	-
13_35	GUT_GENOME065719_13	37858	38676	+
13_36	GUT_GENOME065719_13	38774	40291	-
14_1	GUT_GENOME065719_14	157	1476	+
14_2	GUT_GENOME065719_14	1575	3815	-
14_3	GUT_GENOME065719_14	3971	5803	+
14_4	GUT_GENOME065719_14	5892	6494	+
14_5	GUT_GENOME065719_14	6530	7513	+
14_6	GUT_GENOME065719_14	7596	8813	+
14_7	GUT_GENOME065719_14	8843	9892	+
14_8	GUT_GENOME065719_14	10286	12619	-
14_9	GUT_GENOME065719_14	12649	12990	-
14_10	GUT_GENOME065719_14	13085	15700	-
14_11	GUT_GENOME065719_14	15796	16353	-
14_12	GUT_GENOME065719_14	16373	16645	-
14_13	GUT_GENOME065719_14	16849	18498	+
14_14	GUT_GENOME065719_14	18565	19455	+
14_15	GUT_GENOME065719_14	19593	20459	-
14_16	GUT_GENOME065719_14	20641	21627	+
14_17	GUT_GENOME065719_14	21667	23241	+
14_18	GUT_GENOME065719_14	23630	24649	+
14_19	GUT_GENOME065719_14	24728	27271	-
14_20	GUT_GENOME065719_14	27340	29016	-
14_21	GUT_GENOME065719_14	29303	30643	+
14_22	GUT_GENOME065719_14	30682	33630	+
14_23	GUT_GENOME065719_14	34151	34507	+
14_24	GUT_GENOME065719_14	34553	35821	+
14_25	GUT_GENOME065719_14	36024	38012	-
14_26	GUT_GENOME065719_14	38400	38846	-
14_27	GUT_GENOME065719_14	39162	39260	-
15_1	GUT_GENOME065719_15	130	1437	-
15_2	GUT_GENOME065719_15	1576	3651	-
15_3	GUT_GENOME065719_15	3857	6817	-
15_4	GUT_GENOME065719_15	6848	10153	-
15_5	GUT_GENOME065719_15	10182	12284	-
15_6	GUT_GENOME065719_15	12337	13209	-
15_7	GUT_GENOME065719_15	13382	15037	-
15_8	GUT_GENOME065719_15	15265	15666	+
15_9	GUT_GENOME065719_15	15738	16919	+
15_10	GUT_GENOME065719_15	16969	20097	+
15_11	GUT_GENOME065719_15	20102	21352	+
15_12	GUT_GENOME065719_15	21467	22741	+
15_13	GUT_GENOME065719_15	22792	23430	+
15_14	GUT_GENOME065719_15	23450	24940	+
15_15	GUT_GENOME065719_15	25005	26042	-
15_16	GUT_GENOME065719_15	26091	27377	-
15_17	GUT_GENOME065719_15	27476	28327	-
15_18	GUT_GENOME065719_15	28415	29626	+
15_19	GUT_GENOME065719_15	29652	31085	+
15_20	GUT_GENOME065719_15	31370	32170	+
15_21	GUT_GENOME065719_15	32233	33675	+
15_22	GUT_GENOME065719_15	33694	34707	+
15_23	GUT_GENOME065719_15	34760	36340	+
15_24	GUT_GENOME065719_15	36342	37610	+
15_25	GUT_GENOME065719_15	37740	38579	+
16_1	GUT_GENOME065719_16	3	848	+
16_2	GUT_GENOME065719_16	1111	1380	+
16_3	GUT_GENOME065719_16	1587	4754	-
16_4	GUT_GENOME065719_16	4799	5842	-
16_5	GUT_GENOME065719_16	5867	7507	-
16_6	GUT_GENOME065719_16	7542	10262	-
16_7	GUT_GENOME065719_16	10268	13339	-
16_8	GUT_GENOME065719_16	14044	14331	-
16_9	GUT_GENOME065719_16	14387	14863	-
16_10	GUT_GENOME065719_16	14865	15200	-
16_11	GUT_GENOME065719_16	15169	15630	-
16_12	GUT_GENOME065719_16	15684	16154	-
16_13	GUT_GENOME065719_16	16159	17220	-
16_14	GUT_GENOME065719_16	17290	18282	-
16_15	GUT_GENOME065719_16	18552	19031	+
16_16	GUT_GENOME065719_16	19063	20628	+
16_17	GUT_GENOME065719_16	20672	21097	+
16_18	GUT_GENOME065719_16	21138	22478	+
16_19	GUT_GENOME065719_16	22532	24370	+
16_20	GUT_GENOME065719_16	24468	25253	+
16_21	GUT_GENOME065719_16	25390	25953	+
16_22	GUT_GENOME065719_16	26105	26530	-
16_23	GUT_GENOME065719_16	26554	27111	-
16_24	GUT_GENOME065719_16	27438	28184	-
16_25	GUT_GENOME065719_16	28150	28662	-
16_26	GUT_GENOME065719_16	28746	29027	-
16_27	GUT_GENOME065719_16	29130	29306	-
16_28	GUT_GENOME065719_16	29312	29935	-
16_29	GUT_GENOME065719_16	29938	30207	-
16_30	GUT_GENOME065719_16	30210	31088	-
16_31	GUT_GENOME065719_16	31102	33135	-
16_32	GUT_GENOME065719_16	33251	33697	-
16_33	GUT_GENOME065719_16	33726	33908	+
16_34	GUT_GENOME065719_16	34002	34391	+
16_35	GUT_GENOME065719_16	34438	34785	-
16_36	GUT_GENOME065719_16	34843	35049	-
16_37	GUT_GENOME065719_16	35198	35935	+
16_38	GUT_GENOME065719_16	36470	36715	-
16_39	GUT_GENOME065719_16	37393	37941	+
16_40	GUT_GENOME065719_16	37952	38203	+
17_1	GUT_GENOME065719_17	3	464	+
17_2	GUT_GENOME065719_17	536	1177	+
17_3	GUT_GENOME065719_17	1038	2033	-
17_4	GUT_GENOME065719_17	2080	2976	-
17_5	GUT_GENOME065719_17	2973	5351	-
17_6	GUT_GENOME065719_17	5430	7445	-
17_7	GUT_GENOME065719_17	7576	7830	-
17_8	GUT_GENOME065719_17	8059	8787	+
17_9	GUT_GENOME065719_17	8808	10139	-
17_10	GUT_GENOME065719_17	10219	11661	-
17_11	GUT_GENOME065719_17	11711	12508	-
17_12	GUT_GENOME065719_17	12508	13884	-
17_13	GUT_GENOME065719_17	13884	14990	-
17_14	GUT_GENOME065719_17	15069	16337	-
17_15	GUT_GENOME065719_17	16358	17686	-
17_16	GUT_GENOME065719_17	17722	18990	-
17_17	GUT_GENOME065719_17	19040	20503	-
17_18	GUT_GENOME065719_17	20623	22779	-
17_19	GUT_GENOME065719_17	22776	23270	-
17_20	GUT_GENOME065719_17	23267	24181	-
17_21	GUT_GENOME065719_17	24194	24649	-
17_22	GUT_GENOME065719_17	24944	25771	+
17_23	GUT_GENOME065719_17	25790	26785	+
17_24	GUT_GENOME065719_17	26933	27217	+
17_25	GUT_GENOME065719_17	27270	27740	+
17_26	GUT_GENOME065719_17	27748	27966	+
17_27	GUT_GENOME065719_17	28071	28472	+
17_28	GUT_GENOME065719_17	29469	29603	+
17_29	GUT_GENOME065719_17	29557	30222	+
17_30	GUT_GENOME065719_17	30233	31597	-
17_31	GUT_GENOME065719_17	31750	32187	+
17_32	GUT_GENOME065719_17	32275	34122	+
17_33	GUT_GENOME065719_17	34106	35017	+
17_34	GUT_GENOME065719_17	35017	36789	+
17_35	GUT_GENOME065719_17	36978	37850	+
18_1	GUT_GENOME065719_18	78	1676	-
18_2	GUT_GENOME065719_18	1679	2269	-
18_3	GUT_GENOME065719_18	2389	3786	-
18_4	GUT_GENOME065719_18	3849	5351	-
18_5	GUT_GENOME065719_18	5698	7203	-
18_6	GUT_GENOME065719_18	7289	9472	-
18_7	GUT_GENOME065719_18	9479	10393	-
18_8	GUT_GENOME065719_18	10408	11589	-
18_9	GUT_GENOME065719_18	11652	12413	-
18_10	GUT_GENOME065719_18	12549	15182	+
18_11	GUT_GENOME065719_18	15299	15901	+
18_12	GUT_GENOME065719_18	15932	18547	-
18_13	GUT_GENOME065719_18	18599	19312	-
18_14	GUT_GENOME065719_18	19394	20824	-
18_15	GUT_GENOME065719_18	20964	21476	-
18_16	GUT_GENOME065719_18	21612	23183	-
18_17	GUT_GENOME065719_18	24188	24826	-
18_18	GUT_GENOME065719_18	24976	25437	-
18_19	GUT_GENOME065719_18	25776	28496	-
18_20	GUT_GENOME065719_18	28720	28854	+
18_21	GUT_GENOME065719_18	28887	30488	+
18_22	GUT_GENOME065719_18	30509	31720	+
18_23	GUT_GENOME065719_18	31749	31973	+
18_24	GUT_GENOME065719_18	32076	33332	-
19_1	GUT_GENOME065719_19	1	1137	-
19_2	GUT_GENOME065719_19	1236	1508	-
19_3	GUT_GENOME065719_19	1548	1748	-
19_4	GUT_GENOME065719_19	1795	3417	+
19_5	GUT_GENOME065719_19	3741	3842	+
19_6	GUT_GENOME065719_19	3849	5402	+
19_7	GUT_GENOME065719_19	5606	6148	+
19_8	GUT_GENOME065719_19	6246	7412	-
19_9	GUT_GENOME065719_19	7461	8714	-
19_10	GUT_GENOME065719_19	8726	10054	-
19_11	GUT_GENOME065719_19	10079	10492	-
19_12	GUT_GENOME065719_19	10755	12344	+
19_13	GUT_GENOME065719_19	12546	20393	-
19_14	GUT_GENOME065719_19	20452	21066	-
19_15	GUT_GENOME065719_19	21701	23173	-
19_16	GUT_GENOME065719_19	23355	25139	+
19_17	GUT_GENOME065719_19	25179	26354	+
19_18	GUT_GENOME065719_19	26464	27048	+
19_19	GUT_GENOME065719_19	27123	28232	+
19_20	GUT_GENOME065719_19	28390	28560	-
19_21	GUT_GENOME065719_19	28609	30012	+
19_22	GUT_GENOME065719_19	30198	30875	-
19_23	GUT_GENOME065719_19	31125	31988	+
20_1	GUT_GENOME065719_20	3	1835	+
20_2	GUT_GENOME065719_20	2053	2691	+
20_3	GUT_GENOME065719_20	3219	4241	+
20_4	GUT_GENOME065719_20	4578	5123	+
20_5	GUT_GENOME065719_20	5479	6903	-
20_6	GUT_GENOME065719_20	6986	7570	-
20_7	GUT_GENOME065719_20	7713	8390	-
20_8	GUT_GENOME065719_20	8786	9388	+
20_9	GUT_GENOME065719_20	9428	9808	-
20_10	GUT_GENOME065719_20	9847	10323	-
20_11	GUT_GENOME065719_20	10326	11021	-
20_12	GUT_GENOME065719_20	11118	12386	+
20_13	GUT_GENOME065719_20	12503	12793	+
20_14	GUT_GENOME065719_20	12790	13335	-
20_15	GUT_GENOME065719_20	13382	15046	-
20_16	GUT_GENOME065719_20	15104	15562	-
20_17	GUT_GENOME065719_20	15573	17663	-
20_18	GUT_GENOME065719_20	17780	18454	-
20_19	GUT_GENOME065719_20	18502	19518	-
20_20	GUT_GENOME065719_20	19544	20236	-
20_21	GUT_GENOME065719_20	20190	20672	-
20_22	GUT_GENOME065719_20	20660	21631	-
20_23	GUT_GENOME065719_20	21646	22185	-
20_24	GUT_GENOME065719_20	22767	25412	-
20_25	GUT_GENOME065719_20	25572	27848	+
20_26	GUT_GENOME065719_20	27948	28499	-
20_27	GUT_GENOME065719_20	28496	29434	-
21_1	GUT_GENOME065719_21	3	206	+
21_2	GUT_GENOME065719_21	376	4608	-
21_3	GUT_GENOME065719_21	4963	5964	-
21_4	GUT_GENOME065719_21	6013	7500	-
21_5	GUT_GENOME065719_21	7543	9729	-
21_6	GUT_GENOME065719_21	9760	12063	-
21_7	GUT_GENOME065719_21	12082	13923	-
21_8	GUT_GENOME065719_21	13958	17440	-
21_9	GUT_GENOME065719_21	17611	18600	-
21_10	GUT_GENOME065719_21	18688	19233	-
21_11	GUT_GENOME065719_21	19832	20119	-
21_12	GUT_GENOME065719_21	20673	20762	-
21_13	GUT_GENOME065719_21	21197	21709	+
21_14	GUT_GENOME065719_21	21742	22182	-
21_15	GUT_GENOME065719_21	23401	23493	-
21_16	GUT_GENOME065719_21	23862	25124	+
21_17	GUT_GENOME065719_21	25147	25626	+
21_18	GUT_GENOME065719_21	25909	26715	+
21_19	GUT_GENOME065719_21	26754	27026	+
21_20	GUT_GENOME065719_21	27416	27517	-
22_1	GUT_GENOME065719_22	143	736	+
22_2	GUT_GENOME065719_22	830	1852	+
22_3	GUT_GENOME065719_22	2101	2958	+
22_4	GUT_GENOME065719_22	3038	3535	+
22_5	GUT_GENOME065719_22	3608	5458	+
22_6	GUT_GENOME065719_22	5439	6911	+
22_7	GUT_GENOME065719_22	7103	7594	-
22_8	GUT_GENOME065719_22	7647	9140	-
22_9	GUT_GENOME065719_22	9262	10419	-
22_10	GUT_GENOME065719_22	10585	11541	-
22_11	GUT_GENOME065719_22	11846	12187	+
22_12	GUT_GENOME065719_22	12556	13203	-
22_13	GUT_GENOME065719_22	13463	14011	+
22_14	GUT_GENOME065719_22	14082	15002	+
22_15	GUT_GENOME065719_22	15270	16412	-
22_16	GUT_GENOME065719_22	16460	17041	-
22_17	GUT_GENOME065719_22	17136	17876	+
22_18	GUT_GENOME065719_22	17890	18741	+
22_19	GUT_GENOME065719_22	18934	19380	-
22_20	GUT_GENOME065719_22	19657	20031	+
22_21	GUT_GENOME065719_22	20099	20833	+
22_22	GUT_GENOME065719_22	20892	21602	+
22_23	GUT_GENOME065719_22	21678	22406	-
22_24	GUT_GENOME065719_22	22454	23146	-
22_25	GUT_GENOME065719_22	23283	26996	+
22_26	GUT_GENOME065719_22	27062	27376	+
22_27	GUT_GENOME065719_22	27429	27545	+
23_1	GUT_GENOME065719_23	458	2038	+
23_2	GUT_GENOME065719_23	2136	4601	-
23_3	GUT_GENOME065719_23	4713	5645	-
23_4	GUT_GENOME065719_23	5714	7690	-
23_5	GUT_GENOME065719_23	7694	8611	-
23_6	GUT_GENOME065719_23	8819	10852	-
23_7	GUT_GENOME065719_23	10975	12912	-
23_8	GUT_GENOME065719_23	13043	13171	+
23_9	GUT_GENOME065719_23	13185	13724	-
23_10	GUT_GENOME065719_23	13867	14334	-
23_11	GUT_GENOME065719_23	14596	14937	-
23_12	GUT_GENOME065719_23	15143	16015	-
23_13	GUT_GENOME065719_23	16211	18253	+
23_14	GUT_GENOME065719_23	18422	19339	+
23_15	GUT_GENOME065719_23	19475	19747	+
23_16	GUT_GENOME065719_23	19813	21177	+
23_17	GUT_GENOME065719_23	21731	23149	-
23_18	GUT_GENOME065719_23	23142	23687	-
23_19	GUT_GENOME065719_23	23757	23846	+
23_20	GUT_GENOME065719_23	23814	24728	-
23_21	GUT_GENOME065719_23	24797	25360	-
23_22	GUT_GENOME065719_23	25376	25477	-
23_23	GUT_GENOME065719_23	25560	26687	-
24_1	GUT_GENOME065719_24	3	479	+
24_2	GUT_GENOME065719_24	570	1172	+
24_3	GUT_GENOME065719_24	1169	2005	+
24_4	GUT_GENOME065719_24	2077	2412	+
24_5	GUT_GENOME065719_24	2452	3681	+
24_6	GUT_GENOME065719_24	3819	4457	-
24_7	GUT_GENOME065719_24	4462	4884	-
24_8	GUT_GENOME065719_24	5009	5968	+
24_9	GUT_GENOME065719_24	6088	7362	+
24_10	GUT_GENOME065719_24	7446	8465	+
24_11	GUT_GENOME065719_24	8473	9222	+
24_12	GUT_GENOME065719_24	9330	9737	+
24_13	GUT_GENOME065719_24	9734	9955	+
24_14	GUT_GENOME065719_24	10018	11319	+
24_15	GUT_GENOME065719_24	11712	12557	+
24_16	GUT_GENOME065719_24	12641	13444	+
24_17	GUT_GENOME065719_24	13540	13815	-
24_18	GUT_GENOME065719_24	14024	14977	+
24_19	GUT_GENOME065719_24	15047	16135	+
24_20	GUT_GENOME065719_24	16255	19275	+
24_21	GUT_GENOME065719_24	19773	20786	+
24_22	GUT_GENOME065719_24	20892	25079	+
24_23	GUT_GENOME065719_24	25248	25364	+
24_24	GUT_GENOME065719_24	25422	26060	+
25_1	GUT_GENOME065719_25	2	109	-
25_2	GUT_GENOME065719_25	113	304	-
25_3	GUT_GENOME065719_25	249	425	-
25_4	GUT_GENOME065719_25	589	2763	-
25_5	GUT_GENOME065719_25	2774	3058	-
25_6	GUT_GENOME065719_25	3088	3624	-
25_7	GUT_GENOME065719_25	3708	3806	-
25_8	GUT_GENOME065719_25	3819	4217	-
25_9	GUT_GENOME065719_25	4218	4511	-
25_10	GUT_GENOME065719_25	4539	5252	-
25_11	GUT_GENOME065719_25	5265	6239	-
25_12	GUT_GENOME065719_25	6236	8146	-
25_13	GUT_GENOME065719_25	8341	9372	-
25_14	GUT_GENOME065719_25	9369	10379	-
25_15	GUT_GENOME065719_25	10376	11389	-
25_16	GUT_GENOME065719_25	11394	12122	-
25_17	GUT_GENOME065719_25	12126	13298	-
25_18	GUT_GENOME065719_25	13305	14429	-
25_19	GUT_GENOME065719_25	14438	15589	-
25_20	GUT_GENOME065719_25	15562	16179	-
25_21	GUT_GENOME065719_25	16182	17168	-
25_22	GUT_GENOME065719_25	17165	18103	-
25_23	GUT_GENOME065719_25	18113	19309	-
25_24	GUT_GENOME065719_25	19665	19823	-
25_25	GUT_GENOME065719_25	19825	20898	-
25_26	GUT_GENOME065719_25	20895	22007	-
25_27	GUT_GENOME065719_25	22035	23222	-
25_28	GUT_GENOME065719_25	23226	24764	-
25_29	GUT_GENOME065719_25	24768	25394	-
26_1	GUT_GENOME065719_26	1	1338	+
26_2	GUT_GENOME065719_26	1354	2805	+
26_3	GUT_GENOME065719_26	2947	4035	+
26_4	GUT_GENOME065719_26	4164	5069	+
26_5	GUT_GENOME065719_26	5108	5560	+
26_6	GUT_GENOME065719_26	5615	6565	+
26_7	GUT_GENOME065719_26	6634	7743	+
26_8	GUT_GENOME065719_26	7868	8749	-
26_9	GUT_GENOME065719_26	8921	10201	-
26_10	GUT_GENOME065719_26	10315	10779	-
26_11	GUT_GENOME065719_26	10808	11755	-
26_12	GUT_GENOME065719_26	12041	12703	+
26_13	GUT_GENOME065719_26	12930	13061	+
26_14	GUT_GENOME065719_26	13356	14942	+
26_15	GUT_GENOME065719_26	15301	15999	+
26_16	GUT_GENOME065719_26	15996	16826	+
26_17	GUT_GENOME065719_26	16823	16999	+
26_18	GUT_GENOME065719_26	17023	18585	-
26_19	GUT_GENOME065719_26	18729	21047	+
26_20	GUT_GENOME065719_26	20990	22285	-
26_21	GUT_GENOME065719_26	22454	24970	+
27_1	GUT_GENOME065719_27	3	662	-
27_2	GUT_GENOME065719_27	919	4158	-
27_3	GUT_GENOME065719_27	4434	5111	+
27_4	GUT_GENOME065719_27	5268	7088	-
27_5	GUT_GENOME065719_27	7562	8596	-
27_6	GUT_GENOME065719_27	8889	11504	-
27_7	GUT_GENOME065719_27	11893	12489	+
27_8	GUT_GENOME065719_27	12515	13180	-
27_9	GUT_GENOME065719_27	13831	14829	+
27_10	GUT_GENOME065719_27	14918	15745	+
27_11	GUT_GENOME065719_27	15774	16484	+
27_12	GUT_GENOME065719_27	16546	17322	+
27_13	GUT_GENOME065719_27	17443	18642	+
27_14	GUT_GENOME065719_27	18771	20207	+
27_15	GUT_GENOME065719_27	20295	20888	+
27_16	GUT_GENOME065719_27	21023	22414	-
27_17	GUT_GENOME065719_27	22466	23638	-
27_18	GUT_GENOME065719_27	23721	24968	-
28_1	GUT_GENOME065719_28	3	125	+
28_2	GUT_GENOME065719_28	186	482	+
28_3	GUT_GENOME065719_28	501	1295	-
28_4	GUT_GENOME065719_28	1349	1480	+
28_5	GUT_GENOME065719_28	1504	3294	-
28_6	GUT_GENOME065719_28	3318	5429	-
